task_id,match_id,team,kick_off_datetime,earliest_processing_datetime,competition,percentage_complete,country,priority_class,priority_hours,processing_deadline,employee,process_start,process_end,squad,date,shift,shift_end_datetime,rate
46936-HOME,46936,team-HOME,2019-04-23 18:00:00,2019-04-23 19:50:00,Ekstraklasa,1.0,Poland,3,48,2019-04-25 18:00:00,employee-B-2019-04-24-Morning-8,2019-04-24 10:00:00,2019-04-24 15:00:00,B,2019-04-24,Morning,2019-04-24 18:00:00,0.8
46936-AWAY,46936,team-AWAY,2019-04-23 18:00:00,2019-04-23 19:50:00,Ekstraklasa,1.0,Poland,3,48,2019-04-25 18:00:00,employee-B-2019-04-24-Morning-7,2019-04-24 10:00:00,2019-04-24 15:00:00,B,2019-04-24,Morning,2019-04-24 18:00:00,0.8
17058-HOME,17058,team-HOME,2019-04-19 20:00:00,2019-04-19 21:50:00,Eerste Divisie,1.0,Netherlands,5,144,2019-04-25 20:00:00,employee-C-2019-04-24-Morning-3,2019-04-24 10:00:00,2019-04-24 14:00:00,C,2019-04-24,Morning,2019-04-24 18:00:00,1.0
17058-AWAY,17058,team-AWAY,2019-04-19 20:00:00,2019-04-19 21:50:00,Eerste Divisie,1.0,Netherlands,5,144,2019-04-25 20:00:00,employee-E-2019-04-24-Morning-5,2019-04-24 10:00:00,2019-04-24 15:00:00,E,2019-04-24,Morning,2019-04-24 18:00:00,0.8
17059-HOME,17059,team-HOME,2019-04-19 20:00:00,2019-04-19 21:50:00,Eerste Divisie,1.0,Netherlands,5,144,2019-04-25 20:00:00,employee-B-2019-04-24-Morning-6,2019-04-24 10:00:00,2019-04-24 15:00:00,B,2019-04-24,Morning,2019-04-24 18:00:00,0.8
17059-AWAY,17059,team-AWAY,2019-04-19 20:00:00,2019-04-19 21:50:00,Eerste Divisie,1.0,Netherlands,5,144,2019-04-25 20:00:00,employee-B-2019-04-24-Morning-5,2019-04-24 10:00:00,2019-04-24 15:00:00,B,2019-04-24,Morning,2019-04-24 18:00:00,0.8
17060-HOME,17060,team-HOME,2019-04-19 20:00:00,2019-04-19 21:50:00,Eerste Divisie,1.0,Netherlands,5,144,2019-04-25 20:00:00,employee-B-2019-04-24-Morning-4,2019-04-24 10:00:00,2019-04-24 15:00:00,B,2019-04-24,Morning,2019-04-24 18:00:00,0.8
17060-AWAY,17060,team-AWAY,2019-04-19 20:00:00,2019-04-19 21:50:00,Eerste Divisie,1.0,Netherlands,5,144,2019-04-25 20:00:00,employee-B-2019-04-24-Morning-3,2019-04-24 10:00:00,2019-04-24 15:00:00,B,2019-04-24,Morning,2019-04-24 18:00:00,0.8
10912-AWAY,10912,team-AWAY,2019-04-23 20:45:00,2019-04-23 22:35:00,League One,1.0,England,2,24,2019-04-24 20:45:00,employee-A-2019-04-24-Morning-1,2019-04-24 10:00:00,2019-04-24 15:00:00,A,2019-04-24,Morning,2019-04-24 18:00:00,0.8
47069-HOME,47069,team-HOME,2019-04-24 18:00:00,2019-04-24 19:50:00,Ekstraklasa,1.0,Poland,3,48,2019-04-26 18:00:00,employee-D-2019-04-24-Night-5,2019-04-24 19:50:00,2019-04-25 00:50:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
47069-AWAY,47069,team-AWAY,2019-04-24 18:00:00,2019-04-24 19:50:00,Ekstraklasa,1.0,Poland,3,48,2019-04-26 18:00:00,employee-G-2019-04-24-Night-1,2019-04-24 19:50:00,2019-04-25 00:50:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
15525-HOME,15525,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,Eredivisie,1.0,Netherlands,5,144,2019-04-26 18:30:00,employee-G-2019-04-24-Night-2,2019-04-24 18:00:00,2019-04-24 23:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
15525-AWAY,15525,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,Eredivisie,1.0,Netherlands,5,144,2019-04-26 18:30:00,employee-D-2019-04-24-Night-1,2019-04-24 18:00:00,2019-04-24 23:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
15533-HOME,15533,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,Eredivisie,0.6,Netherlands,5,144,2019-04-26 18:30:00,employee-D+-2019-04-24-Night-2,2019-04-24 23:00:00,2019-04-25 02:00:00,D+,2019-04-24,Night,2019-04-25 02:00:00,0.8
15533-AWAY,15533,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,Eredivisie,0.6,Netherlands,5,144,2019-04-26 18:30:00,employee-D-2019-04-24-Night-2,2019-04-24 23:00:00,2019-04-25 02:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
48484-HOME,48484,team-HOME,2019-04-24 20:45:00,2019-04-24 22:35:00,Coppa Italia,0.292,Italy,3,48,2019-04-26 20:45:00,employee-G-2019-04-24-Night-1,2019-04-25 00:50:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,1.0
15527-AWAY,15527,team-AWAY,2019-04-20 19:45:00,2019-04-20 21:35:00,Eredivisie,0.6,Netherlands,5,144,2019-04-26 19:45:00,employee-G-2019-04-24-Night-2,2019-04-24 23:00:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
47067-HOME,47067,team-HOME,2019-04-24 20:30:00,2019-04-24 22:20:00,Ekstraklasa,0.6,Poland,3,48,2019-04-26 20:30:00,employee-D-2019-04-24-Night-1,2019-04-24 23:00:00,2019-04-25 02:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
47067-AWAY,47067,team-AWAY,2019-04-24 20:30:00,2019-04-24 22:20:00,Ekstraklasa,0.233,Poland,3,48,2019-04-26 20:30:00,employee-D-2019-04-24-Night-5,2019-04-25 00:50:00,2019-04-25 02:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
48484-AWAY,48484,team-AWAY,2019-04-24 20:45:00,2019-04-24 22:35:00,Coppa Italia,0.133,Italy,3,48,2019-04-26 20:45:00,employee-B+-2019-04-24-Night-1,2019-04-25 01:20:00,2019-04-25 02:00:00,B+,2019-04-24,Night,2019-04-25 02:00:00,0.8
15526-HOME,15526,team-HOME,2019-04-20 20:45:00,2019-04-20 22:35:00,Eredivisie,0.133,Netherlands,5,144,2019-04-26 20:45:00,employee-B+-2019-04-24-Night-2,2019-04-25 01:20:00,2019-04-25 02:00:00,B+,2019-04-24,Night,2019-04-25 02:00:00,0.8
46710-AWAY,46710,team-AWAY,2019-04-20 17:00:00,2019-04-20 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-26 17:00:00,employee-D-2019-04-24-Night-4,2019-04-24 18:00:00,2019-04-24 23:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
15527-HOME,15527,team-HOME,2019-04-20 19:45:00,2019-04-20 21:35:00,Eredivisie,0.6,Netherlands,5,144,2019-04-26 19:45:00,employee-D-2019-04-24-Night-4,2019-04-24 23:00:00,2019-04-25 02:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
46710-HOME,46710,team-HOME,2019-04-20 17:00:00,2019-04-20 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-26 17:00:00,employee-D-2019-04-24-Night-2,2019-04-24 18:00:00,2019-04-24 23:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
13123-HOME,13123,team-HOME,2019-04-24 20:30:00,2019-04-24 22:20:00,La Liga,0.733,Spain,2,24,2019-04-25 20:30:00,employee-G-2019-04-24-Night-3,2019-04-24 22:20:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
46709-HOME,46709,team-HOME,2019-04-20 17:00:00,2019-04-20 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-26 17:00:00,employee-D+-2019-04-24-Night-1,2019-04-24 18:00:00,2019-04-24 23:00:00,D+,2019-04-24,Night,2019-04-25 02:00:00,0.8
11722-HOME,11722,team-HOME,2019-04-24 20:45:00,2019-04-24 22:35:00,Premier League,0.683,England,1,12,2019-04-25 08:45:00,employee-G-2019-04-24-Night-8,2019-04-24 22:35:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
11722-AWAY,11722,team-AWAY,2019-04-24 20:45:00,2019-04-24 22:35:00,Premier League,0.683,England,1,12,2019-04-25 08:45:00,employee-G-2019-04-24-Night-6,2019-04-24 22:35:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
46709-AWAY,46709,team-AWAY,2019-04-20 17:00:00,2019-04-20 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-26 17:00:00,employee-D+-2019-04-24-Night-2,2019-04-24 18:00:00,2019-04-24 23:00:00,D+,2019-04-24,Night,2019-04-25 02:00:00,0.8
11791-AWAY,11791,team-AWAY,2019-04-24 21:00:00,2019-04-24 22:50:00,Premier League,0.633,England,1,12,2019-04-25 09:00:00,employee-G-2019-04-24-Night-5,2019-04-24 22:50:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
13118-HOME,13118,team-HOME,2019-04-24 19:30:00,2019-04-24 21:20:00,La Liga,1.0,Spain,2,24,2019-04-25 19:30:00,employee-B+-2019-04-24-Night-1,2019-04-24 21:20:00,2019-04-25 01:20:00,B+,2019-04-24,Night,2019-04-25 02:00:00,1.0
13118-AWAY,13118,team-AWAY,2019-04-24 19:30:00,2019-04-24 21:20:00,La Liga,1.0,Spain,2,24,2019-04-25 19:30:00,employee-B+-2019-04-24-Night-2,2019-04-24 21:20:00,2019-04-25 01:20:00,B+,2019-04-24,Night,2019-04-25 02:00:00,1.0
11791-HOME,11791,team-HOME,2019-04-24 21:00:00,2019-04-24 22:50:00,Premier League,0.633,England,1,12,2019-04-25 09:00:00,employee-G-2019-04-24-Night-7,2019-04-24 22:50:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
13121-AWAY,13121,team-AWAY,2019-04-24 20:30:00,2019-04-24 22:20:00,La Liga,0.733,Spain,2,24,2019-04-25 20:30:00,employee-D-2019-04-24-Night-3,2019-04-24 22:20:00,2019-04-25 02:00:00,D,2019-04-24,Night,2019-04-25 02:00:00,0.8
13123-AWAY,13123,team-AWAY,2019-04-24 20:30:00,2019-04-24 22:20:00,La Liga,0.733,Spain,2,24,2019-04-25 20:30:00,employee-G-2019-04-24-Night-4,2019-04-24 22:20:00,2019-04-25 02:00:00,G,2019-04-24,Night,2019-04-25 02:00:00,0.8
13122-HOME,13122,team-HOME,2019-04-24 21:30:00,2019-04-24 23:20:00,La Liga,0.533,Spain,2,24,2019-04-25 21:30:00,employee-D+-2019-04-24-Night-3,2019-04-24 23:20:00,2019-04-25 02:00:00,D+,2019-04-24,Night,2019-04-25 02:00:00,0.8
13122-AWAY,13122,team-AWAY,2019-04-24 21:30:00,2019-04-24 23:20:00,La Liga,0.533,Spain,2,24,2019-04-25 21:30:00,employee-D+-2019-04-24-Night-1,2019-04-24 23:20:00,2019-04-25 02:00:00,D+,2019-04-24,Night,2019-04-25 02:00:00,0.8
46703-AWAY,46703,team-AWAY,2019-04-20 17:00:00,2019-04-20 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-26 17:00:00,employee-D+-2019-04-24-Night-3,2019-04-24 18:00:00,2019-04-24 23:00:00,D+,2019-04-24,Night,2019-04-25 02:00:00,0.8
13121-HOME,13121,team-HOME,2019-04-24 20:30:00,2019-04-24 22:20:00,La Liga,0.917,Spain,2,24,2019-04-25 20:30:00,employee-B+-2019-04-24-Night-3,2019-04-24 22:20:00,2019-04-25 02:00:00,B+,2019-04-24,Night,2019-04-25 02:00:00,1.0
15528-AWAY,15528,team-AWAY,2019-04-20 20:45:00,2019-04-20 22:35:00,Eredivisie,0.75,Netherlands,5,144,2019-04-26 20:45:00,employee-C-2019-04-25-Morning-1,2019-04-25 15:00:00,2019-04-25 18:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,1.0
49535-HOME,49535,team-HOME,2019-04-25 01:30:00,2019-04-25 03:20:00,Primera A,0.6,Colombia,3,48,2019-04-27 01:30:00,employee-B-2019-04-25-Morning-3,2019-04-25 15:00:00,2019-04-25 18:00:00,B,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46712-AWAY,46712,team-AWAY,2019-04-21 00:00:00,2019-04-21 01:50:00,NWSL,0.6,USA,5,144,2019-04-27 00:00:00,employee-C-2019-04-25-Morning-4,2019-04-25 15:00:00,2019-04-25 18:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46712-HOME,46712,team-HOME,2019-04-21 00:00:00,2019-04-21 01:50:00,NWSL,0.75,USA,5,144,2019-04-27 00:00:00,employee-E-2019-04-25-Morning-1,2019-04-25 15:00:00,2019-04-25 18:00:00,E,2019-04-25,Morning,2019-04-25 18:00:00,1.0
49706-AWAY,49706,team-AWAY,2019-04-24 23:30:00,2019-04-25 01:20:00,Primera A,0.6,Colombia,3,48,2019-04-26 23:30:00,employee-C-2019-04-25-Morning-3,2019-04-25 15:00:00,2019-04-25 18:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
49706-HOME,49706,team-HOME,2019-04-24 23:30:00,2019-04-25 01:20:00,Primera A,0.6,Colombia,3,48,2019-04-26 23:30:00,employee-C-2019-04-25-Morning-2,2019-04-25 15:00:00,2019-04-25 18:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46702-AWAY,46702,team-AWAY,2019-04-20 21:30:00,2019-04-20 23:20:00,NWSL,0.75,USA,5,144,2019-04-26 21:30:00,employee-E-2019-04-25-Morning-2,2019-04-25 15:00:00,2019-04-25 18:00:00,E,2019-04-25,Morning,2019-04-25 18:00:00,1.0
12371-AWAY,12371,team-AWAY,2019-04-22 21:15:00,2019-04-22 23:05:00,Primeira Liga,0.6,Portugal,4,96,2019-04-26 21:15:00,employee-B-2019-04-25-Morning-2,2019-04-25 15:00:00,2019-04-25 18:00:00,B,2019-04-25,Morning,2019-04-25 18:00:00,0.8
12371-HOME,12371,team-HOME,2019-04-22 21:15:00,2019-04-22 23:05:00,Primeira Liga,0.6,Portugal,4,96,2019-04-26 21:15:00,employee-B-2019-04-25-Morning-1,2019-04-25 15:00:00,2019-04-25 18:00:00,B,2019-04-25,Morning,2019-04-25 18:00:00,0.8
15528-HOME,15528,team-HOME,2019-04-20 20:45:00,2019-04-20 22:35:00,Eredivisie,1.0,Netherlands,5,144,2019-04-26 20:45:00,employee-C-2019-04-25-Morning-5,2019-04-25 14:00:00,2019-04-25 18:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,1.0
46702-HOME,46702,team-HOME,2019-04-20 21:30:00,2019-04-20 23:20:00,NWSL,0.75,USA,5,144,2019-04-26 21:30:00,employee-E-2019-04-25-Morning-3,2019-04-25 15:00:00,2019-04-25 18:00:00,E,2019-04-25,Morning,2019-04-25 18:00:00,1.0
46286-AWAY,46286,team-AWAY,2019-04-25 04:30:00,2019-04-25 06:20:00,MLS,1.0,USA,1,12,2019-04-25 16:30:00,employee-E-2019-04-25-Morning-1,2019-04-25 10:00:00,2019-04-25 15:00:00,E,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46277-AWAY,46277,team-AWAY,2019-04-25 01:00:00,2019-04-25 02:50:00,MLS,1.0,USA,1,12,2019-04-25 13:00:00,employee-B-2019-04-25-Morning-2,2019-04-25 10:00:00,2019-04-25 15:00:00,B,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46285-HOME,46285,team-HOME,2019-04-25 01:30:00,2019-04-25 03:20:00,MLS,1.0,USA,1,12,2019-04-25 13:30:00,employee-C-2019-04-25-Morning-1,2019-04-25 10:00:00,2019-04-25 15:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46285-AWAY,46285,team-AWAY,2019-04-25 01:30:00,2019-04-25 03:20:00,MLS,1.0,USA,1,12,2019-04-25 13:30:00,employee-C-2019-04-25-Morning-2,2019-04-25 10:00:00,2019-04-25 15:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46323-HOME,46323,team-HOME,2019-04-25 01:30:00,2019-04-25 03:20:00,MLS,1.0,USA,1,12,2019-04-25 13:30:00,employee-C-2019-04-25-Morning-3,2019-04-25 10:00:00,2019-04-25 15:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46277-HOME,46277,team-HOME,2019-04-25 01:00:00,2019-04-25 02:50:00,MLS,1.0,USA,1,12,2019-04-25 13:00:00,employee-B-2019-04-25-Morning-1,2019-04-25 10:00:00,2019-04-25 15:00:00,B,2019-04-25,Morning,2019-04-25 18:00:00,0.8
15526-AWAY,15526,team-AWAY,2019-04-20 20:45:00,2019-04-20 22:35:00,Eredivisie,1.0,Netherlands,5,144,2019-04-26 20:45:00,employee-C-2019-04-25-Morning-5,2019-04-25 10:00:00,2019-04-25 14:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,1.0
46315-HOME,46315,team-HOME,2019-04-25 02:00:00,2019-04-25 03:50:00,MLS,1.0,USA,1,12,2019-04-25 14:00:00,employee-B-2019-04-25-Morning-3,2019-04-25 10:00:00,2019-04-25 15:00:00,B,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46315-AWAY,46315,team-AWAY,2019-04-25 02:00:00,2019-04-25 03:50:00,MLS,1.0,USA,1,12,2019-04-25 14:00:00,employee-E-2019-04-25-Morning-3,2019-04-25 10:00:00,2019-04-25 15:00:00,E,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46286-HOME,46286,team-HOME,2019-04-25 04:30:00,2019-04-25 06:20:00,MLS,1.0,USA,1,12,2019-04-25 16:30:00,employee-E-2019-04-25-Morning-2,2019-04-25 10:00:00,2019-04-25 15:00:00,E,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46323-AWAY,46323,team-AWAY,2019-04-25 01:30:00,2019-04-25 03:20:00,MLS,1.0,USA,1,12,2019-04-25 13:30:00,employee-C-2019-04-25-Morning-4,2019-04-25 10:00:00,2019-04-25 15:00:00,C,2019-04-25,Morning,2019-04-25 18:00:00,0.8
46718-HOME,46718,team-HOME,2019-04-21 13:30:00,2019-04-21 15:20:00,Premiership,1.0,Scotland,5,144,2019-04-27 13:30:00,employee-D-2019-04-25-Night-1,2019-04-25 18:00:00,2019-04-25 23:00:00,D,2019-04-25,Night,2019-04-26 02:00:00,0.8
49747-AWAY,49747,team-AWAY,2019-04-21 15:00:00,2019-04-21 16:50:00,Allsvenskan,0.133,Sweden,5,144,2019-04-27 15:00:00,employee-B+-2019-04-25-Night-1,2019-04-26 01:20:00,2019-04-26 02:00:00,B+,2019-04-25,Night,2019-04-26 02:00:00,0.8
49747-HOME,49747,team-HOME,2019-04-21 15:00:00,2019-04-21 16:50:00,Allsvenskan,0.6,Sweden,5,144,2019-04-27 15:00:00,employee-D-2019-04-25-Night-3,2019-04-25 23:00:00,2019-04-26 02:00:00,D,2019-04-25,Night,2019-04-26 02:00:00,0.8
46720-AWAY,46720,team-AWAY,2019-04-21 14:30:00,2019-04-21 16:20:00,Bundesliga,0.6,Austria,5,144,2019-04-27 14:30:00,employee-D-2019-04-25-Night-1,2019-04-25 23:00:00,2019-04-26 02:00:00,D,2019-04-25,Night,2019-04-26 02:00:00,0.8
46720-HOME,46720,team-HOME,2019-04-21 14:30:00,2019-04-21 16:20:00,Bundesliga,0.6,Austria,5,144,2019-04-27 14:30:00,employee-G-2019-04-25-Night-6,2019-04-25 23:00:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
46719-AWAY,46719,team-AWAY,2019-04-21 14:30:00,2019-04-21 16:20:00,Bundesliga,0.6,Austria,5,144,2019-04-27 14:30:00,employee-D-2019-04-25-Night-2,2019-04-25 23:00:00,2019-04-26 02:00:00,D,2019-04-25,Night,2019-04-26 02:00:00,0.8
46719-HOME,46719,team-HOME,2019-04-21 14:30:00,2019-04-21 16:20:00,Bundesliga,0.6,Austria,5,144,2019-04-27 14:30:00,employee-D+-2019-04-25-Night-1,2019-04-25 23:00:00,2019-04-26 02:00:00,D+,2019-04-25,Night,2019-04-26 02:00:00,0.8
15532-AWAY,15532,team-AWAY,2019-04-21 14:30:00,2019-04-21 16:20:00,Eredivisie,0.6,Netherlands,5,144,2019-04-27 14:30:00,employee-G-2019-04-25-Night-7,2019-04-25 23:00:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
15532-HOME,15532,team-HOME,2019-04-21 14:30:00,2019-04-21 16:20:00,Eredivisie,0.6,Netherlands,5,144,2019-04-27 14:30:00,employee-G-2019-04-25-Night-3,2019-04-25 23:00:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
46718-AWAY,46718,team-AWAY,2019-04-21 13:30:00,2019-04-21 15:20:00,Premiership,1.0,Scotland,5,144,2019-04-27 13:30:00,employee-D-2019-04-25-Night-3,2019-04-25 18:00:00,2019-04-25 23:00:00,D,2019-04-25,Night,2019-04-26 02:00:00,0.8
15531-AWAY,15531,team-AWAY,2019-04-21 12:15:00,2019-04-21 14:05:00,Eredivisie,1.0,Netherlands,5,144,2019-04-27 12:15:00,employee-G-2019-04-25-Night-6,2019-04-25 18:00:00,2019-04-25 23:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
46713-AWAY,46713,team-AWAY,2019-04-21 03:00:00,2019-04-21 04:50:00,NWSL,1.0,USA,5,144,2019-04-27 03:00:00,employee-G-2019-04-25-Night-3,2019-04-25 18:00:00,2019-04-25 23:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
49589-AWAY,49589,team-AWAY,2019-04-25 03:30:00,2019-04-25 05:20:00,Primera A,1.0,Colombia,3,48,2019-04-27 03:30:00,employee-D+-2019-04-25-Night-1,2019-04-25 18:00:00,2019-04-25 23:00:00,D+,2019-04-25,Night,2019-04-26 02:00:00,0.8
49589-HOME,49589,team-HOME,2019-04-25 03:30:00,2019-04-25 05:20:00,Primera A,1.0,Colombia,3,48,2019-04-27 03:30:00,employee-G-2019-04-25-Night-7,2019-04-25 18:00:00,2019-04-25 23:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
46713-HOME,46713,team-HOME,2019-04-21 03:00:00,2019-04-21 04:50:00,NWSL,1.0,USA,5,144,2019-04-27 03:00:00,employee-G-2019-04-25-Night-8,2019-04-25 18:00:00,2019-04-25 23:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
49535-AWAY,49535,team-AWAY,2019-04-25 01:30:00,2019-04-25 03:20:00,Primera A,1.0,Colombia,3,48,2019-04-27 01:30:00,employee-G-2019-04-25-Night-1,2019-04-25 18:00:00,2019-04-25 23:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
13119-AWAY,13119,team-AWAY,2019-04-25 21:30:00,2019-04-25 23:20:00,La Liga,0.533,Spain,2,24,2019-04-26 21:30:00,employee-G-2019-04-25-Night-8,2019-04-25 23:20:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
13119-HOME,13119,team-HOME,2019-04-25 21:30:00,2019-04-25 23:20:00,La Liga,0.533,Spain,2,24,2019-04-26 21:30:00,employee-G-2019-04-25-Night-1,2019-04-25 23:20:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
13120-AWAY,13120,team-AWAY,2019-04-25 20:30:00,2019-04-25 22:20:00,La Liga,0.733,Spain,2,24,2019-04-26 20:30:00,employee-G-2019-04-25-Night-2,2019-04-25 22:20:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
13120-HOME,13120,team-HOME,2019-04-25 20:30:00,2019-04-25 22:20:00,La Liga,0.733,Spain,2,24,2019-04-26 20:30:00,employee-G-2019-04-25-Night-4,2019-04-25 22:20:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
13126-AWAY,13126,team-AWAY,2019-04-25 19:30:00,2019-04-25 21:20:00,La Liga,0.933,Spain,2,24,2019-04-26 19:30:00,employee-G-2019-04-25-Night-5,2019-04-25 21:20:00,2019-04-26 02:00:00,G,2019-04-25,Night,2019-04-26 02:00:00,0.8
13126-HOME,13126,team-HOME,2019-04-25 19:30:00,2019-04-25 21:20:00,La Liga,1.0,Spain,2,24,2019-04-26 19:30:00,employee-B+-2019-04-25-Night-1,2019-04-25 21:20:00,2019-04-26 01:20:00,B+,2019-04-25,Night,2019-04-26 02:00:00,1.0
15531-HOME,15531,team-HOME,2019-04-21 12:15:00,2019-04-21 14:05:00,Eredivisie,1.0,Netherlands,5,144,2019-04-27 12:15:00,employee-D-2019-04-25-Night-2,2019-04-25 18:00:00,2019-04-25 23:00:00,D,2019-04-25,Night,2019-04-26 02:00:00,0.8
49834-HOME,49834,team-HOME,2019-04-21 17:30:00,2019-04-21 19:20:00,Allsvenskan,0.8,Sweden,5,144,2019-04-27 17:30:00,employee-C-2019-04-26-Morning-1,2019-04-26 14:00:00,2019-04-26 18:00:00,C,2019-04-26,Morning,2019-04-26 18:00:00,0.8
47309-HOME,47309,team-HOME,2019-04-25 18:00:00,2019-04-25 19:50:00,Ekstraklasa,0.8,Poland,3,48,2019-04-27 18:00:00,employee-A-2019-04-26-Morning-3,2019-04-26 14:00:00,2019-04-26 18:00:00,A,2019-04-26,Morning,2019-04-26 18:00:00,0.8
49834-AWAY,49834,team-AWAY,2019-04-21 17:30:00,2019-04-21 19:20:00,Allsvenskan,0.8,Sweden,5,144,2019-04-27 17:30:00,employee-A-2019-04-26-Morning-2,2019-04-26 14:00:00,2019-04-26 18:00:00,A,2019-04-26,Morning,2019-04-26 18:00:00,0.8
47309-AWAY,47309,team-AWAY,2019-04-25 18:00:00,2019-04-25 19:50:00,Ekstraklasa,0.6,Poland,3,48,2019-04-27 18:00:00,employee-A-2019-04-26-Morning-1,2019-04-26 15:00:00,2019-04-26 18:00:00,A,2019-04-26,Morning,2019-04-26 18:00:00,0.8
46717-AWAY,46717,team-AWAY,2019-04-21 17:00:00,2019-04-21 18:50:00,Bundesliga,0.8,Austria,5,144,2019-04-27 17:00:00,employee-C-2019-04-26-Morning-2,2019-04-26 14:00:00,2019-04-26 18:00:00,C,2019-04-26,Morning,2019-04-26 18:00:00,0.8
15534-HOME,15534,team-HOME,2019-04-21 16:45:00,2019-04-21 18:35:00,Eredivisie,1.0,Netherlands,5,144,2019-04-27 16:45:00,employee-C-2019-04-26-Morning-2,2019-04-26 10:00:00,2019-04-26 14:00:00,C,2019-04-26,Morning,2019-04-26 18:00:00,1.0
15534-AWAY,15534,team-AWAY,2019-04-21 16:45:00,2019-04-21 18:35:00,Eredivisie,1.0,Netherlands,5,144,2019-04-27 16:45:00,employee-C-2019-04-26-Morning-1,2019-04-26 10:00:00,2019-04-26 14:00:00,C,2019-04-26,Morning,2019-04-26 18:00:00,1.0
46721-AWAY,46721,team-AWAY,2019-04-21 16:00:00,2019-04-21 17:50:00,Superliga,1.0,Denmark,5,144,2019-04-27 16:00:00,employee-A-2019-04-26-Morning-3,2019-04-26 10:00:00,2019-04-26 14:00:00,A,2019-04-26,Morning,2019-04-26 18:00:00,1.0
46721-HOME,46721,team-HOME,2019-04-21 16:00:00,2019-04-21 17:50:00,Superliga,1.0,Denmark,5,144,2019-04-27 16:00:00,employee-A-2019-04-26-Morning-2,2019-04-26 10:00:00,2019-04-26 14:00:00,A,2019-04-26,Morning,2019-04-26 18:00:00,1.0
46717-HOME,46717,team-HOME,2019-04-21 17:00:00,2019-04-21 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-27 17:00:00,employee-A-2019-04-26-Morning-1,2019-04-26 10:00:00,2019-04-26 15:00:00,A,2019-04-26,Morning,2019-04-26 18:00:00,0.8
